dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup
household,/content/waste_datasets/household/garbage_classification/shoes/shoes145.jpg,shoes,,False,259,194,RGB,01cb05b18e31da74ec178bd1428309a35d3ce8ae6765ac7f240378f972b7505c,2703,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_520.jpg,metal,metal,True,275,183,RGB,01cea8080e71f1cc800f35dc2f7f7b0cb4da264c1982cfd3e316a3711453679b,8972,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal476.jpg,metal,metal,True,275,183,RGB,01cea8080e71f1cc800f35dc2f7f7b0cb4da264c1982cfd3e316a3711453679b,8972,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_566.jpg,paper,paper,True,512,384,RGB,01de0e642d3da0ca996db66780a0de0494a68a4f9897fdd8747850bcbac51174,13436,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper1035.jpg,paper,paper,True,512,384,RGB,01de0e642d3da0ca996db66780a0de0494a68a4f9897fdd8747850bcbac51174,13436,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper573.jpg,paper,paper,True,512,384,RGB,01de0e642d3da0ca996db66780a0de0494a68a4f9897fdd8747850bcbac51174,13436,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_280.jpg,glass,glass,True,512,384,RGB,01def532b4d96400d1dce7a04ee1a8a89c152ff168deae2252c7f91d5b2f4c67,12444,2,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass251.jpg,glass,glass,True,512,384,RGB,01def532b4d96400d1dce7a04ee1a8a89c152ff168deae2252c7f91d5b2f4c67,12444,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1835.jpg,clothes,,False,400,532,RGB,01eb2931140b5e573c44747c3973dfb69cd53c4b83cde09e9e17be9fefad8c8f,20911,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes45.jpg,clothes,,False,400,532,RGB,01eb2931140b5e573c44747c3973dfb69cd53c4b83cde09e9e17be9fefad8c8f,20911,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1892.jpg,clothes,,False,400,533,RGB,01f050ba9aa7eabaa12a49f5ea5091dbc51e5b8e82a9cf269a1b0585a4a83035,21383,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2435.jpg,clothes,,False,400,533,RGB,01f050ba9aa7eabaa12a49f5ea5091dbc51e5b8e82a9cf269a1b0585a4a83035,21383,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_506.jpg,battery,,False,225,225,RGB,01f53223e65ae6e649759fed87e747133f60a1aa9b8e4cb8e8884a16d9ea0aba,4599,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery416.jpg,battery,,False,225,225,RGB,01f53223e65ae6e649759fed87e747133f60a1aa9b8e4cb8e8884a16d9ea0aba,4599,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1236.jpg,plastic,plastic,True,512,384,RGB,01f8d026e7a6f1fc6bc47cf9ddb98e7c23d0cfb538a2f1822bf5287beceb6872,14394,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic428.jpg,plastic,plastic,True,512,384,RGB,01f8d026e7a6f1fc6bc47cf9ddb98e7c23d0cfb538a2f1822bf5287beceb6872,14394,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic85.jpg,plastic,plastic,True,512,384,RGB,01f8d026e7a6f1fc6bc47cf9ddb98e7c23d0cfb538a2f1822bf5287beceb6872,14394,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_283.jpg,plastic,plastic,True,293,172,RGB,020e51f79c9a9716422f05d0ad49b6ab6c199e7828912e1166567c63ce5a0d71,5736,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic732.jpg,plastic,plastic,True,293,172,RGB,020e51f79c9a9716422f05d0ad49b6ab6c199e7828912e1166567c63ce5a0d71,5736,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_836.jpg,shoes,,False,425,400,RGB,02191258462fe3adf217fec501449e7999a9876c83da8dc34a173373c2846ea3,35643,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1671.jpg,shoes,,False,425,400,RGB,02191258462fe3adf217fec501449e7999a9876c83da8dc34a173373c2846ea3,35643,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_707.jpg,shoes,,False,280,180,RGB,021a471d46fbd62cb0afe57c158589467d0170d0a3fd3af012af76c0b13d207e,6770,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes240.jpg,shoes,,False,280,180,RGB,021a471d46fbd62cb0afe57c158589467d0170d0a3fd3af012af76c0b13d207e,6770,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1813.jpg,clothes,,False,533,400,RGB,021a6323140844996f4c654e5f7b78cda0b7a0660be411f6c6098f004f9decda,21901,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3327.jpg,clothes,,False,533,400,RGB,021a6323140844996f4c654e5f7b78cda0b7a0660be411f6c6098f004f9decda,21901,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_989.jpg,cardboard,cardboard,True,225,225,RGB,02284378ead866b586d314cd1f061a0c9d78b17654b9b335ea36ec30c3dd3006,4552,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard436.jpg,cardboard,cardboard,True,225,225,RGB,02284378ead866b586d314cd1f061a0c9d78b17654b9b335ea36ec30c3dd3006,4552,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_463.jpg,shoes,,False,261,193,RGB,0229033e2042310f04cf0b7deac353f5cc0d96234eb83f92749d6ff77d33a655,5780,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes947.jpg,shoes,,False,261,193,RGB,0229033e2042310f04cf0b7deac353f5cc0d96234eb83f92749d6ff77d33a655,5780,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_279.jpg,shoes,,False,252,200,RGB,02344adf445f452d25eaa9fd7bd014a5a2dabd12127dcf1acd38303b52a7f2e8,4215,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes422.jpg,shoes,,False,252,200,RGB,02344adf445f452d25eaa9fd7bd014a5a2dabd12127dcf1acd38303b52a7f2e8,4215,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_98.jpg,cardboard,cardboard,True,300,168,RGB,02398893035c6683a0ec6609ffd37eb66c3b024a8ff6a1ecf858472e525f5c30,5196,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard838.jpg,cardboard,cardboard,True,300,168,RGB,02398893035c6683a0ec6609ffd37eb66c3b024a8ff6a1ecf858472e525f5c30,5196,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_375.jpg,plastic,plastic,True,512,384,RGB,023c1c633cd1d69cac64abb54d1d300f51fe2c208770db4732584e35382591c5,17885,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic285.jpg,plastic,plastic,True,512,384,RGB,023c1c633cd1d69cac64abb54d1d300f51fe2c208770db4732584e35382591c5,17885,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic422.jpg,plastic,plastic,True,512,384,RGB,023c1c633cd1d69cac64abb54d1d300f51fe2c208770db4732584e35382591c5,17885,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_106.jpg,battery,,False,243,207,RGB,023db4def2d70040ba0a18c91d4d5db5946bfb5f63fcacdd149912dd6bb4c54c,6614,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery144.jpg,battery,,False,243,207,RGB,023db4def2d70040ba0a18c91d4d5db5946bfb5f63fcacdd149912dd6bb4c54c,6614,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_77.jpg,metal,metal,True,512,384,RGB,0240d79e364cd38b6b0ae37f8fa09d5121a65e2ba21eb4229f9931346aa460c6,14179,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal349.jpg,metal,metal,True,512,384,RGB,0240d79e364cd38b6b0ae37f8fa09d5121a65e2ba21eb4229f9931346aa460c6,14179,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal371.jpg,metal,metal,True,512,384,RGB,0240d79e364cd38b6b0ae37f8fa09d5121a65e2ba21eb4229f9931346aa460c6,14179,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_831.jpg,metal,metal,True,512,384,RGB,0253bcb2f1b13887013ce924d61ff67f63a02b377ae6ee189541e4d18acde7ba,9812,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal350.jpg,metal,metal,True,512,384,RGB,0253bcb2f1b13887013ce924d61ff67f63a02b377ae6ee189541e4d18acde7ba,9812,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal372.jpg,metal,metal,True,512,384,RGB,0253bcb2f1b13887013ce924d61ff67f63a02b377ae6ee189541e4d18acde7ba,9812,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_866.jpg,plastic,plastic,True,168,299,RGB,0265cae1d738d8cf23dc325dd624bdc84b42d6ce07eac8d87d3366df6d23e4dc,4508,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic591.jpg,plastic,plastic,True,168,299,RGB,0265cae1d738d8cf23dc325dd624bdc84b42d6ce07eac8d87d3366df6d23e4dc,4508,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_107.jpg,plastic,plastic,True,190,266,RGB,026f05c2654952f90f6e43a976c3c31813140b8381b90fcf5fd4d61179587df6,6127,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic817.jpg,plastic,plastic,True,190,266,RGB,026f05c2654952f90f6e43a976c3c31813140b8381b90fcf5fd4d61179587df6,6127,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1042.jpg,paper,paper,True,512,384,RGB,026ff2aaf51863144d94ac30c00a9ebad58cdb01335f58128474e1b3bc386ca7,10995,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper1033.jpg,paper,paper,True,512,384,RGB,026ff2aaf51863144d94ac30c00a9ebad58cdb01335f58128474e1b3bc386ca7,10995,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/paper/paper571.jpg,paper,paper,True,512,384,RGB,026ff2aaf51863144d94ac30c00a9ebad58cdb01335f58128474e1b3bc386ca7,10995,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_666.jpg,shoes,,False,200,252,RGB,0280480ce3ea2f7098a5bc0e37d213f5d931ca6a285a80b804bc676992aa3063,3926,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes119.jpg,shoes,,False,200,252,RGB,0280480ce3ea2f7098a5bc0e37d213f5d931ca6a285a80b804bc676992aa3063,3926,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_66.jpg,battery,,False,225,225,RGB,0293919ede93f198f9a3bf73c2936678f170324659ac558bbe3b90a898998525,5443,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery361.jpg,battery,,False,225,225,RGB,0293919ede93f198f9a3bf73c2936678f170324659ac558bbe3b90a898998525,5443,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_641.jpg,battery,,False,275,183,RGB,0296e87df91afc1253966794c94d1fc84e749b4ff146f52e926608c88a5d4353,6673,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery232.jpg,battery,,False,275,183,RGB,0296e87df91afc1253966794c94d1fc84e749b4ff146f52e926608c88a5d4353,6673,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_616.jpg,clothes,,False,400,638,RGB,02982013552aa7a427df037730b640f1364131ae91a0886be1fa5cd84306b7c5,28684,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes1252.jpg,clothes,,False,400,638,RGB,02982013552aa7a427df037730b640f1364131ae91a0886be1fa5cd84306b7c5,28684,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_491.jpg,paper,paper,True,300,168,RGB,02a23f3700eb1b7d744a4e366a80a801279d6bd0602b8fff122c079ac50fe3e1,24125,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper1018.jpg,paper,paper,True,300,168,RGB,02a23f3700eb1b7d744a4e366a80a801279d6bd0602b8fff122c079ac50fe3e1,24125,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1715.jpg,glass,glass,True,512,384,RGB,02a46a9c5478fbcd6c96d8d10229ac80ddf002dc839efe95be2d9eba97bacd0a,9288,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass141.jpg,white-glass,glass,True,512,384,RGB,02a46a9c5478fbcd6c96d8d10229ac80ddf002dc839efe95be2d9eba97bacd0a,9288,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass404.jpg,glass,glass,True,512,384,RGB,02a46a9c5478fbcd6c96d8d10229ac80ddf002dc839efe95be2d9eba97bacd0a,9288,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1663.jpg,glass,glass,True,225,225,RGB,02abf84e389a2321b3047a1dd7a103a6314ec61a2bac28d17a0adc3c562dd392,5540,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass458.jpg,brown-glass,glass,True,225,225,RGB,02abf84e389a2321b3047a1dd7a103a6314ec61a2bac28d17a0adc3c562dd392,5540,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_869.jpg,plastic,plastic,True,512,384,RGB,02ac4f6ea8c3bb88022ae62c041f10aba417a89b9bff40882d5b906267b2132d,22219,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic91.jpg,plastic,plastic,True,512,384,RGB,02ac4f6ea8c3bb88022ae62c041f10aba417a89b9bff40882d5b906267b2132d,22219,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic281.jpg,plastic,plastic,True,512,384,RGB,02ac4f6ea8c3bb88022ae62c041f10aba417a89b9bff40882d5b906267b2132d,22219,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_227.jpg,battery,,False,285,177,RGB,02b7d1980c72b1ed6e53dd030008f8bedcf5912d123d7d454ff280c24f6cff22,2146,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery400.jpg,battery,,False,285,177,RGB,02b7d1980c72b1ed6e53dd030008f8bedcf5912d123d7d454ff280c24f6cff22,2146,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1803.jpg,clothes,,False,400,534,RGB,02baabf8e2bf004cba44b4497b390c4b296f1b747466b45c7fe8ec4ddc0e8552,18450,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2930.jpg,clothes,,False,400,534,RGB,02baabf8e2bf004cba44b4497b390c4b296f1b747466b45c7fe8ec4ddc0e8552,18450,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_425.jpg,clothes,,False,533,400,RGB,02d1a94857a7d585eb5144e693d725bb50c741d90fbf87e869b007e0bc72cdd4,28522,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes1035.jpg,clothes,,False,533,400,RGB,02d1a94857a7d585eb5144e693d725bb50c741d90fbf87e869b007e0bc72cdd4,28522,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1079.jpg,cardboard,cardboard,True,512,384,RGB,02d2fd8bf5530e970dbef1107cee1a731c781a838d61174953a3d171963f5d94,21821,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard10.jpg,cardboard,cardboard,True,512,384,RGB,02d2fd8bf5530e970dbef1107cee1a731c781a838d61174953a3d171963f5d94,21821,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard195.jpg,cardboard,cardboard,True,512,384,RGB,02d2fd8bf5530e970dbef1107cee1a731c781a838d61174953a3d171963f5d94,21821,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_14.jpg,paper,paper,True,194,259,RGB,02e3a84d7cd2364994087e518ed9a85fa140e9a07a444be0ed67b44e86ebdcdf,15902,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/paper/paper841.jpg,paper,paper,True,194,259,RGB,02e3a84d7cd2364994087e518ed9a85fa140e9a07a444be0ed67b44e86ebdcdf,15902,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_202.jpg,cardboard,cardboard,True,181,278,RGB,02e83e0d9855e6a23d21f918b9a107ca53f82e727c2c8e126448ce76618f8826,4059,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard602.jpg,cardboard,cardboard,True,181,278,RGB,02e83e0d9855e6a23d21f918b9a107ca53f82e727c2c8e126448ce76618f8826,4059,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_381.jpg,metal,metal,True,512,384,RGB,02ec8cb34c4e1121098fb1f5b050d94e72bf149165e2679134188001b5b4bc06,42526,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal462.jpg,metal,metal,True,512,384,RGB,02ec8cb34c4e1121098fb1f5b050d94e72bf149165e2679134188001b5b4bc06,42526,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal94.jpg,metal,metal,True,512,384,RGB,02ec8cb34c4e1121098fb1f5b050d94e72bf149165e2679134188001b5b4bc06,42526,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_9.jpg,biological,,False,276,183,RGB,02f1287948149750773d7cae6b33f0a028a2fb28261401be9e2b121cd75e6b01,11165,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological743.jpg,biological,,False,276,183,RGB,02f1287948149750773d7cae6b33f0a028a2fb28261401be9e2b121cd75e6b01,11165,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_364.jpg,metal,metal,True,512,384,RGB,030338f9dd3986a571552865e0fda1d91e13293fb370b1c0b110fc4043d03484,17148,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal178.jpg,metal,metal,True,512,384,RGB,030338f9dd3986a571552865e0fda1d91e13293fb370b1c0b110fc4043d03484,17148,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal233.jpg,metal,metal,True,512,384,RGB,030338f9dd3986a571552865e0fda1d91e13293fb370b1c0b110fc4043d03484,17148,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_746.jpg,clothes,,False,400,533,RGB,0303fb02465c9e0e51d9757cab42bbbda12975563df9dcbf98704b2d7d9ba4da,21145,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4014.jpg,clothes,,False,400,533,RGB,0303fb02465c9e0e51d9757cab42bbbda12975563df9dcbf98704b2d7d9ba4da,21145,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_649.jpg,metal,metal,True,225,225,RGB,0304a8d28a91eab72b746d2e3ba585139f9abb91698080738f6281db1a69870a,5771,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal492.jpg,metal,metal,True,225,225,RGB,0304a8d28a91eab72b746d2e3ba585139f9abb91698080738f6281db1a69870a,5771,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_345.jpg,battery,,False,225,225,RGB,030c57e730e46cbf0e2650d7a5c2ecaa4523c9662d33619c25732fd0a5d8a430,5615,2,True,False,0,False
